prefix,lat,lon,dxcc,iso3,name
5R,-19.0,46.58,438,MDG,Madagascar
5T,20.6,-10.5,444,MRT,Mauritania
5U,17.63,9.43,187,NER,Niger
5V,8.4,1.28,483,TGO,Togo
5W,-13.93,-171.7,190,WSM,Samoa
5X,1.92,32.6,286,UGA,Uganda
5Y,0.32,38.15,430,KEN,Kenya
6A,26.28,28.6,478,EGY,Egypt
6C,35.38,38.2,384,SYR,Syria
6D,21.32,-100.23,50,MEX,Mexico
6D1,19.8,-99.67,50,MEX,Mexico
6D2,26.62,-105.08,50,MEX,Mexico
6D3,17.9,-94.15,50,MEX,Mexico
6D4,18.77,-110.97,204,MEX,Revillagigedo
6E1,19.8,-99.67,50,MEX,Mexico
6E2,26.62,-105.08,50,MEX,Mexico
6E3,17.9,-94.15,50,MEX,Mexico
6E4,18.77,-110.97,204,MEX,Revillagigedo
6F4,18.77,-110.97,204,MEX,Revillagigedo
6G1,19.8,-99.67,50,MEX,Mexico
6G2,26.62,-105.08,50,MEX,Mexico
6G3,17.9,-94.15,50,MEX,Mexico
6G4,18.77,-110.97,204,MEX,Revillagigedo
6H1,19.8,-99.67,50,MEX,Mexico
6H2,26.62,-105.08,50,MEX,Mexico
6H3,17.9,-94.15,50,MEX,Mexico
6H4,18.77,-110.97,204,MEX,Revillagigedo
6I1,19.8,-99.67,50,MEX,Mexico
6I2,26.62,-105.08,50,MEX,Mexico
6I3,17.9,-94.15,50,MEX,Mexico
6I4,18.77,-110.97,204,MEX,Revillagigedo
6J1,19.8,-99.67,50,MEX,Mexico
6J2,26.62,-105.08,50,MEX,Mexico
6J3,17.9,-94.15,50,MEX,Mexico
6J4,18.77,-110.97,204,MEX,Revillagigedo
6K,36.23,127.9,137,KOR,Republic of Korea
6O,2.03,45.35,232,KIR,Banaba I. (Ocean I.)
6P,30.0,70.0,372,PAK,Pakistan
6T,14.47,28.62,466,SDN,Sudan
6V,15.2,-14.63,456,SEN,Senegal
6V0,13.08,-14.82,456,SEN,Senegal
6V1,14.75,-17.33,456,SEN,Senegal
6V2,12.78,-16.22,456,SEN,Senegal
6V3,14.75,-16.25,456,SEN,Senegal
6V4,16.22,-14.8,456,SEN,Senegal
6V5,13.3,-12.82,456,SEN,Senegal
6V6,14.15,-14.5,456,SEN,Senegal
6V7,14.77,-16.9,456,SEN,Senegal
6V8,15.27,-15.52,456,SEN,Senegal
6V9,14.37,-16.13,456,SEN,Senegal
6W0,13.08,-14.82,456,SEN,Senegal
6W1,14.75,-17.33,456,SEN,Senegal
6W2,12.78,-16.22,456,SEN,Senegal
6W3,14.75,-16.25,456,SEN,Senegal
6W4,16.22,-14.8,456,SEN,Senegal
6W5,13.3,-12.82,456,SEN,Senegal
6W6,14.15,-14.5,456,SEN,Senegal
6W7,14.77,-16.9,456,SEN,Senegal
6W8,15.27,-15.52,456,SEN,Senegal
6W9,14.37,-16.13,456,SEN,Senegal
6X,-19.0,46.58,438,MDG,Madagascar
6Y,18.2,-77.47,82,JAM,Jamaica
6Z,6.5,-9.5,434,LBR,Liberia
7A,-7.3,109.88,327,IDN,Indonesia
7A0,-6.2,106.8,327,IDN,Indonesia
7A1,-6.77,107.57,327,IDN,Indonesia
7A2,-7.32,110.17,327,IDN,Indonesia
7A3,-7.97,112.02,327,IDN,Indonesia
7A4,-3.07,103.5,327,IDN,Indonesia
7A5,0.75,101.75,327,IDN,Indonesia
7A6,2.97,99.77,327,IDN,Indonesia
7A7,-2.2,113.75,327,IDN,Indonesia
7A8,0.55,123.08,327,IDN,Indonesia
7A9,-2.52,140.78,327,IDN,Indonesia
7B0,-6.2,106.8,327,IDN,Indonesia
7B1,-6.77,107.57,327,IDN,Indonesia
7B2,-7.32,110.17,327,IDN,Indonesia
7B3,-7.97,112.02,327,IDN,Indonesia
7B4,-3.07,103.5,327,IDN,Indonesia
7B5,0.75,101.75,327,IDN,Indonesia
7B6,2.97,99.77,327,IDN,Indonesia
7B7,-2.2,113.75,327,IDN,Indonesia
7B8,0.55,123.08,327,IDN,Indonesia
7B9,-2.52,140.78,327,IDN,Indonesia
7C0,-6.2,106.8,327,IDN,Indonesia
7C1,-6.77,107.57,327,IDN,Indonesia
7C2,-7.32,110.17,327,IDN,Indonesia
7C3,-7.97,112.02,327,IDN,Indonesia
7C4,-3.07,103.5,327,IDN,Indonesia
7C5,0.75,101.75,327,IDN,Indonesia
7C6,2.97,99.77,327,IDN,Indonesia
7C7,-2.2,113.75,327,IDN,Indonesia
7C8,0.55,123.08,327,IDN,Indonesia
7C9,-2.52,140.78,327,IDN,Indonesia
7D0,-6.2,106.8,327,IDN,Indonesia
7D1,-6.77,107.57,327,IDN,Indonesia
7D2,-7.32,110.17,327,IDN,Indonesia
7D3,-7.97,112.02,327,IDN,Indonesia
7D4,-3.07,103.5,327,IDN,Indonesia
7D5,0.75,101.75,327,IDN,Indonesia
7D6,2.97,99.77,327,IDN,Indonesia
7D7,-2.2,113.75,327,IDN,Indonesia
7D8,0.55,123.08,327,IDN,Indonesia
7D9,-2.52,140.78,327,IDN,Indonesia
7E0,-6.2,106.8,327,IDN,Indonesia
7E1,-6.77,107.57,327,IDN,Indonesia
7E2,-7.32,110.17,327,IDN,Indonesia
7E3,-7.97,112.02,327,IDN,Indonesia
7E4,-3.07,103.5,327,IDN,Indonesia
7E5,0.75,101.75,327,IDN,Indonesia
7E6,2.97,99.77,327,IDN,Indonesia
7E7,-2.2,113.75,327,IDN,Indonesia
7E8,0.55,123.08,327,IDN,Indonesia
7E9,-2.52,140.78,327,IDN,Indonesia
7F0,-6.2,106.8,327,IDN,Indonesia
7F1,-6.77,107.57,327,IDN,Indonesia
7F2,-7.32,110.17,327,IDN,Indonesia
7F3,-7.97,112.02,327,IDN,Indonesia
7F4,-3.07,103.5,327,IDN,Indonesia
7F5,0.75,101.75,327,IDN,Indonesia
7F6,2.97,99.77,327,IDN,Indonesia
7F7,-2.2,113.75,327,IDN,Indonesia
7F8,0.55,123.08,327,IDN,Indonesia
7F9,-2.52,140.78,327,IDN,Indonesia
7G0,-6.2,106.8,327,IDN,Indonesia
7G1,-6.77,107.57,327,IDN,Indonesia
7G2,-7.32,110.17,327,IDN,Indonesia
7G3,-7.97,112.02,327,IDN,Indonesia
7G4,-3.07,103.5,327,IDN,Indonesia
7G5,0.75,101.75,327,IDN,Indonesia
7G6,2.97,99.77,327,IDN,Indonesia
7G7,-2.2,113.75,327,IDN,Indonesia
7G8,0.55,123.08,327,IDN,Indonesia
7G9,-2.52,140.78,327,IDN,Indonesia
7H0,-6.2,106.8,327,IDN,Indonesia
7H1,-6.77,107.57,327,IDN,Indonesia
7H2,-7.32,110.17,327,IDN,Indonesia
7H3,-7.97,112.02,327,IDN,Indonesia
7H4,-3.07,103.5,327,IDN,Indonesia
7H5,0.75,101.75,327,IDN,Indonesia
7H6,2.97,99.77,327,IDN,Indonesia
7H7,-2.2,113.75,327,IDN,Indonesia
7H8,0.55,123.08,327,IDN,Indonesia
7H9,-2.52,140.78,327,IDN,Indonesia
7I0,-6.2,106.8,327,IDN,Indonesia
7I1,-6.77,107.57,327,IDN,Indonesia
7I2,-7.32,110.17,327,IDN,Indonesia
7I3,-7.97,112.02,327,IDN,Indonesia
7I4,-3.07,103.5,327,IDN,Indonesia
7I5,0.75,101.75,327,IDN,Indonesia
7I6,2.97,99.77,327,IDN,Indonesia
7I7,-2.2,113.75,327,IDN,Indonesia
7I8,0.55,123.08,327,IDN,Indonesia
7I9,-2.52,140.78,327,IDN,Indonesia
7J,36.4,138.38,339,JPN,Japan
7K1,35.68,139.68,339,JPN,Japan
7K2,35.68,139.68,339,JPN,Japan
7K3,35.68,139.68,339,JPN,Japan
7K4,35.68,139.68,339,JPN,Japan
7L1,35.68,139.68,339,JPN,Japan
7L2,35.68,139.68,339,JPN,Japan
7L3,35.68,139.68,339,JPN,Japan
7L4,35.68,139.68,339,JPN,Japan
7M1,35.68,139.68,339,JPN,Japan
7M2,35.68,139.68,339,JPN,Japan
7M3,35.68,139.68,339,JPN,Japan
7M4,35.68,139.68,339,JPN,Japan
7N1,35.68,139.68,339,JPN,Japan
7N2,35.68,139.68,339,JPN,Japan
7N3,35.68,139.68,339,JPN,Japan
7N4,35.68,139.68,339,JPN,Japan
7O,15.65,48.12,492,YEM,Yemen
7P,-29.22,27.88,432,LSO,Lesotho
7Q,-14.0,34.0,440,MWI,Malawi
7R,28.0,2.0,400,DZA,Algeria
7S,58.9,15.33,284,SWE,Sweden
7S0,59.33,18.17,284,SWE,Sweden
7S1,57.5,18.52,284,SWE,Sweden
7S2,65.68,18.4,284,SWE,Sweden
7S3,62.0,16.28,284,SWE,Sweden
7S4,59.78,14.72,284,SWE,Sweden
7S5,59.15,16.47,284,SWE,Sweden
7S6,57.97,11.9,284,SWE,Sweden
7S7,56.43,14.0,284,SWE,Sweden
7Z,24.2,43.83,378,SAU,Saudi Arabia
8A,-7.3,109.88,327,IDN,Indonesia
8A0,-6.2,106.8,327,IDN,Indonesia
8A1,-6.77,107.57,327,IDN,Indonesia
8A2,-7.32,110.17,327,IDN,Indonesia
8A3,-7.97,112.02,327,IDN,Indonesia
8A4,-3.07,103.5,327,IDN,Indonesia
8A5,0.75,101.75,327,IDN,Indonesia
8A6,2.97,99.77,327,IDN,Indonesia
8A7,-2.2,113.75,327,IDN,Indonesia
8A8,0.55,123.08,327,IDN,Indonesia
8A9,-2.52,140.78,327,IDN,Indonesia
8B0,-6.2,106.8,327,IDN,Indonesia
8B1,-6.77,107.57,327,IDN,Indonesia
8B2,-7.32,110.17,327,IDN,Indonesia
8B3,-7.97,112.02,327,IDN,Indonesia
8B4,-3.07,103.5,327,IDN,Indonesia
8B5,0.75,101.75,327,IDN,Indonesia
8B6,2.97,99.77,327,IDN,Indonesia
8B7,-2.2,113.75,327,IDN,Indonesia
8B8,0.55,123.08,327,IDN,Indonesia
8B9,-2.52,140.78,327,IDN,Indonesia
8C0,-6.2,106.8,327,IDN,Indonesia
8C1,-6.77,107.57,327,IDN,Indonesia
8C2,-7.32,110.17,327,IDN,Indonesia
8C3,-7.97,112.02,327,IDN,Indonesia
8C4,-3.07,103.5,327,IDN,Indonesia
8C5,0.75,101.75,327,IDN,Indonesia
8C6,2.97,99.77,327,IDN,Indonesia
8C7,-2.2,113.75,327,IDN,Indonesia
8C8,0.55,123.08,327,IDN,Indonesia
8C9,-2.52,140.78,327,IDN,Indonesia
8D0,-6.2,106.8,327,IDN,Indonesia
8D1,-6.77,107.57,327,IDN,Indonesia
8D2,-7.32,110.17,327,IDN,Indonesia
8D3,-7.97,112.02,327,IDN,Indonesia
8D4,-3.07,103.5,327,IDN,Indonesia
8D5,0.75,101.75,327,IDN,Indonesia
8D6,2.97,99.77,327,IDN,Indonesia
8D7,-2.2,113.75,327,IDN,Indonesia
8D8,0.55,123.08,327,IDN,Indonesia
8D9,-2.52,140.78,327,IDN,Indonesia
8E0,-6.2,106.8,327,IDN,Indonesia
8E1,-6.77,107.57,327,IDN,Indonesia
8E2,-7.32,110.17,327,IDN,Indonesia
8E3,-7.97,112.02,327,IDN,Indonesia
8E4,-3.07,103.5,327,IDN,Indonesia
8E5,0.75,101.75,327,IDN,Indonesia
8E6,2.97,99.77,327,IDN,Indonesia
8E7,-2.2,113.75,327,IDN,Indonesia
8E8,0.55,123.08,327,IDN,Indonesia
8E9,-2.52,140.78,327,IDN,Indonesia
8F0,-6.2,106.8,327,IDN,Indonesia
8F1,-6.77,107.57,327,IDN,Indonesia
8F2,-7.32,110.17,327,IDN,Indonesia
8F3,-7.97,112.02,327,IDN,Indonesia
8F4,-3.07,103.5,327,IDN,Indonesia
8F5,0.75,101.75,327,IDN,Indonesia
8F6,2.97,99.77,327,IDN,Indonesia
8F7,-2.2,113.75,327,IDN,Indonesia
8F8,0.55,123.08,327,IDN,Indonesia
8F9,-2.52,140.78,327,IDN,Indonesia
8G0,-6.2,106.8,327,IDN,Indonesia
8G1,-6.77,107.57,327,IDN,Indonesia
8G2,-7.32,110.17,327,IDN,Indonesia
8G3,-7.97,112.02,327,IDN,Indonesia
8G4,-3.07,103.5,327,IDN,Indonesia
8G5,0.75,101.75,327,IDN,Indonesia
8G6,2.97,99.77,327,IDN,Indonesia
8G7,-2.2,113.75,327,IDN,Indonesia
8G8,0.55,123.08,327,IDN,Indonesia
8G9,-2.52,140.78,327,IDN,Indonesia
8H0,-6.2,106.8,327,IDN,Indonesia
8H1,-6.77,107.57,327,IDN,Indonesia
8H2,-7.32,110.17,327,IDN,Indonesia
8H3,-7.97,112.02,327,IDN,Indonesia
8H4,-3.07,103.5,327,IDN,Indonesia
8H5,0.75,101.75,327,IDN,Indonesia
8H6,2.97,99.77,327,IDN,Indonesia
8H7,-2.2,113.75,327,IDN,Indonesia
8H8,0.55,123.08,327,IDN,Indonesia
8H9,-2.52,140.78,327,IDN,Indonesia
8I0,-6.2,106.8,327,IDN,Indonesia
8I1,-6.77,107.57,327,IDN,Indonesia
8I2,-7.32,110.17,327,IDN,Indonesia
8I3,-7.97,112.02,327,IDN,Indonesia
8I4,-3.07,103.5,327,IDN,Indonesia
8I5,0.75,101.75,327,IDN,Indonesia
8I6,2.97,99.77,327,IDN,Indonesia
8I7,-2.2,113.75,327,IDN,Indonesia
8I8,0.55,123.08,327,IDN,Indonesia
8I9,-2.52,140.78,327,IDN,Indonesia
8J,36.4,138.38,339,JPN,Japan
8J0,36.65,138.18,339,JPN,Japan
8J1,35.68,139.68,339,JPN,Japan
8J2,35.18,136.9,339,JPN,Japan
8J3,35.02,135.77,339,JPN,Japan
8J4,33.57,133.53,339,JPN,Japan
8J5,33.57,133.53,339,JPN,Japan
8J6,33.58,130.53,339,JPN,Japan
8J7,40.82,140.73,339,JPN,Japan
8J8,41.77,140.73,339,JPN,Japan
8J9,36.07,136.22,339,JPN,Japan
8N0,36.65,138.18,339,JPN,Japan
8N1,35.68,139.68,339,JPN,Japan
8N2,35.18,136.9,339,JPN,Japan
8N3,35.02,135.77,339,JPN,Japan
8N4,33.57,133.53,339,JPN,Japan
8N5,33.57,133.53,339,JPN,Japan
8N6,33.58,130.53,339,JPN,Japan
8N7,40.82,140.73,339,JPN,Japan
8N8,41.77,140.73,339,JPN,Japan
8N9,36.07,136.22,339,JPN,Japan
8O,-22.0,24.0,402,BWA,Botswana
8P,13.18,-59.53,62,BRB,Barbados
8Q,4.15,73.45,159,MDV,Maldives
8R,6.02,-59.45,129,GUY,Guyana
8S,58.9,15.33,284,SWE,Sweden
8S0,59.33,18.17,284,SWE,Sweden
8S1,57.5,18.52,284,SWE,Sweden
8S2,65.68,18.4,284,SWE,Sweden
8S3,62.0,16.28,284,SWE,Sweden
8S4,59.78,14.72,284,SWE,Sweden
8S5,59.15,16.47,284,SWE,Sweden
8S6,57.97,11.9,284,SWE,Sweden
8S7,56.43,14.0,284,SWE,Sweden
8T,22.5,77.58,324,IND,India
8Z,24.2,43.83,378,SAU,Saudi Arabia
9A,45.18,15.3,497,HRV,Croatia
9B,32.0,53.0,330,IRN,Iran
9E,9.0,39.0,53,ETH,Ethiopia
9G,7.7,-1.57,424,GHA,Ghana
9H,35.88,14.42,257,MLT,Malta
9I,-14.22,26.73,482,ZMB,Zambia
9K,29.38,47.38,348,KWT,Kuwait
9L,8.5,-13.25,458,SLE,Sierra Leone
9M,3.95,102.23,299,MYS,West Malaysia
9M0,9.88,114.23,247,,Spratly Is.
9M6,5.25,117.0,46,MYS,East Malaysia
9M8,2.8,113.88,46,MYS,East Malaysia
9N,27.7,85.33,369,NPL,Nepal
9O,-3.12,23.03,414,COD,Dem. Rep. of Congo
9O1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9O2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9O3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9O4,0.05,18.47,414,COD,Dem. Rep. of Congo
9O5,0.05,25.22,414,COD,Dem. Rep. of Congo
9O6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9O7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9O8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9O9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9P1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9P2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9P3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9P4,0.05,18.47,414,COD,Dem. Rep. of Congo
9P5,0.05,25.22,414,COD,Dem. Rep. of Congo
9P6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9P7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9P8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9P9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9Q1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9Q2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9Q3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9Q4,0.05,18.47,414,COD,Dem. Rep. of Congo
9Q5,0.05,25.22,414,COD,Dem. Rep. of Congo
9Q6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9Q7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9Q8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9Q9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9R1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9R2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9R3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9R4,0.05,18.47,414,COD,Dem. Rep. of Congo
9R5,0.05,25.22,414,COD,Dem. Rep. of Congo
9R6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9R7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9R8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9R9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9S1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9S2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9S3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9S4,0.05,18.47,414,COD,Dem. Rep. of Congo
9S5,0.05,25.22,414,COD,Dem. Rep. of Congo
9S6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9S7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9S8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9S9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9T1,-4.33,15.25,414,COD,Dem. Rep. of Congo
9T2,-5.82,13.05,414,COD,Dem. Rep. of Congo
9T3,-5.02,18.57,414,COD,Dem. Rep. of Congo
9T4,0.05,18.47,414,COD,Dem. Rep. of Congo
9T5,0.05,25.22,414,COD,Dem. Rep. of Congo
9T6,-2.5,28.82,414,COD,Dem. Rep. of Congo
9T7,-10.97,26.77,414,COD,Dem. Rep. of Congo
9T8,-6.17,23.65,414,COD,Dem. Rep. of Congo
9T9,-8.87,22.42,414,COD,Dem. Rep. of Congo
9U,-3.17,29.78,404,BDI,Burundi
9V,1.37,103.78,381,SGP,Singapore
9W6,5.25,117.0,46,MYS,East Malaysia
9W8,2.8,113.88,46,MYS,East Malaysia
9X,-1.75,29.82,454,RWA,Rwanda
9Y,10.38,-61.28,90,TTO,Trinidad & Tobago
A2,-22.0,24.0,402,BWA,Botswana
A3,-21.22,-175.13,160,TON,Tonga
A4,23.6,58.55,370,OMN,Oman
A5,27.4,90.18,306,BTN,Bhutan
A6,24.0,54.0,391,ARE,United Arab Emirates
A7,25.25,51.13,376,QAT,Qatar
A8,6.5,-9.5,434,LBR,Liberia
A9,26.03,50.53,304,BHR,Bahrain
AA,37.6,-91.87,291,USA,United States of America
AA0,41.12,-96.57,291,USA,United States of America
AA0O,27.73,-82.67,291,USA,United States of America
AA0Y,31.67,-110.33,291,USA,United States of America
AA1,42.38,-71.65,291,USA,United States of America
AA2,41.15,-74.53,291,USA,United States of America
AA2F,43.1,-89.5,291,USA,United States of America
AA2Q,40.07,-86.05,291,USA,United States of America
AA3,39.95,-76.85,291,USA,United States of America
AA3C,33.02,-96.62,291,USA,United States of America
AA4,33.12,-82.2,291,USA,United States of America
AA4Q,33.6,-111.88,291,USA,United States of America
AA4S,38.28,-84.68,291,USA,United States of America
AA4U,34.95,-86.6,291,USA,United States of America
AA5,31.85,-96.3,291,USA,United States of America
AA6,35.48,-119.35,291,USA,United States of America
AA6X,37.17,-93.32,291,USA,United States of America
AA7,41.3,-116.6,291,USA,United States of America
AA8,41.35,-83.23,291,USA,United States of America
AA8R,27.0,-82.02,291,USA,United States of America
AA9,41.55,-87.97,291,USA,United States of America
AB,37.6,-91.87,291,USA,United States of America
AB0,41.12,-96.57,291,USA,United States of America
AB1,42.38,-71.65,291,USA,United States of America
AB1U,38.4,-120.65,291,USA,United States of America
AB2,41.15,-74.53,291,USA,United States of America
AB2A,42.57,-83.0,291,USA,United States of America
AB3,39.95,-76.85,291,USA,United States of America
AB4,33.12,-82.2,291,USA,United States of America
AB4B,34.85,-87.32,291,USA,United States of America
AB5,31.85,-96.3,291,USA,United States of America
AB6,35.48,-119.35,291,USA,United States of America
AB7,41.3,-116.6,291,USA,United States of America
AB8,41.35,-83.23,291,USA,United States of America
AB9,41.55,-87.97,291,USA,United States of America
AC,37.6,-91.87,291,USA,United States of America
AC0,41.12,-96.57,291,USA,United States of America
AC1,42.38,-71.65,291,USA,United States of America
AC1W,42.67,-85.62,291,USA,United States of America
AC2,41.15,-74.53,291,USA,United States of America
AC3,39.95,-76.85,291,USA,United States of America
AC4,33.12,-82.2,291,USA,United States of America
AC4G,35.05,-86.65,291,USA,United States of America
AC5,31.85,-96.3,291,USA,United States of America
AC6,35.48,-119.35,291,USA,United States of America
AC7,41.3,-116.6,291,USA,United States of America
AC7P,29.75,-98.2,291,USA,United States of America
AC8,41.35,-83.23,291,USA,United States of America
AC8Y,38.7,-77.55,291,USA,United States of America
AC9,41.55,-87.97,291,USA,United States of America
AD,37.6,-91.87,291,USA,United States of America
AD0,41.12,-96.57,291,USA,United States of America
AD0L,33.17,-117.23,291,USA,United States of America
AD1,42.38,-71.65,291,USA,United States of America
AD1C,39.97,-104.9,291,USA,United States of America
AD2,41.15,-74.53,291,USA,United States of America
AD3,39.95,-76.85,291,USA,United States of America
AD4,33.12,-82.2,291,USA,United States of America
AD5,31.85,-96.3,291,USA,United States of America
AD6,35.48,-119.35,291,USA,United States of America
AD6V,39.6,-77.03,291,USA,United States of America
AD7,41.3,-116.6,291,USA,United States of America
AD8,41.35,-83.23,291,USA,United States of America
AD8J,35.63,-82.57,291,USA,United States of America
AD9,41.55,-87.97,291,USA,United States of America
AE,37.6,-91.87,291,USA,United States of America
AE0,41.12,-96.57,291,USA,United States of America
AE1,42.38,-71.65,291,USA,United States of America
AE2,41.15,-74.53,291,USA,United States of America
AE2V,35.8,-83.88,291,USA,United States of America
AE3,39.95,-76.85,291,USA,United States of America
AE4,33.12,-82.2,291,USA,United States of America
AE5,31.85,-96.3,291,USA,United States of America
AE6,35.48,-119.35,291,USA,United States of America
AE7,41.3,-116.6,291,USA,United States of America
AE8,41.35,-83.23,291,USA,United States of America
AE8K,39.43,-80.13,291,USA,United States of America
AE9,41.55,-87.97,291,USA,United States of America
AF,37.6,-91.87,291,USA,United States of America
AF0,41.12,-96.57,291,USA,United States of America
AF1,42.38,-71.65,291,USA,United States of America
AF2,41.15,-74.53,291,USA,United States of America
AF3,39.95,-76.85,291,USA,United States of America
AF4,33.12,-82.2,291,USA,United States of America
AF4T,36.33,-82.33,291,USA,United States of America
AF5,31.85,-96.3,291,USA,United States of America
AF6,35.48,-119.35,291,USA,United States of America
AF6G,35.77,-78.2,291,USA,United States of America
AF7,41.3,-116.6,291,USA,United States of America
AF8,41.35,-83.23,291,USA,United States of America
AF9,41.55,-87.97,291,USA,United States of America
AF9W,32.47,-110.9,291,USA,United States of America
AG,37.6,-91.87,291,USA,United States of America
AG0,41.12,-96.57,291,USA,United States of America
AG1,42.38,-71.65,291,USA,United States of America
AG2,41.15,-74.53,291,USA,United States of America
AG3,39.95,-76.85,291,USA,United States of America
AG4,33.12,-82.2,291,USA,United States of America
AG4H,33.3,-87.45,291,USA,United States of America
AG4P,35.87,-83.48,291,USA,United States of America
AG4V,35.1,-89.95,291,USA,United States of America
AG4W,34.78,-86.55,291,USA,United States of America
AG5,31.85,-96.3,291,USA,United States of America
AG5B,32.3,-89.97,291,USA,United States of America
AG6,35.48,-119.35,291,USA,United States of America
AG7,41.3,-116.6,291,USA,United States of America
AG8,41.35,-83.23,291,USA,United States of America
AG9,41.55,-87.97,291,USA,United States of America
AG9G,45.7,-90.4,291,USA,United States of America
AH0,15.18,145.72,166,MNP,Mariana Is.
AH0U,38.0,-121.92,291,USA,United States of America
AH1,0.0,-176.0,20,UMI,Baker & Howland Is.
AH2,13.37,144.7,103,GUM,Guam
AH2O,40.82,-73.5,291,USA,United States of America
AH2S,40.52,-112.03,291,USA,United States of America
AH2U,15.18,145.72,166,MNP,Mariana Is.
AH3,16.72,-169.53,123,UMI,Johnston I.
AH4,28.2,-177.37,174,UMI,Midway I.
AH5,5.87,-162.07,197,UMI,Palmyra & Jarvis Is.
AH6,21.12,-157.48,110,USA,Hawaii
AH7,21.12,-157.48,110,USA,Hawaii
AH7K,29.0,-178.0,138,UMI,Kure I.
AH8,-14.32,-170.78,9,ASM,American Samoa
AH9,19.28,166.63,297,UMI,Wake I.
AI,37.6,-91.87,291,USA,United States of America
AI0,41.12,-96.57,291,USA,United States of America
AI1,42.38,-71.65,291,USA,United States of America
AI2,41.15,-74.53,291,USA,United States of America
AI3,39.95,-76.85,291,USA,United States of America
AI4,33.12,-82.2,291,USA,United States of America
AI4B,34.5,-87.22,291,USA,United States of America
AI5,31.85,-96.3,291,USA,United States of America
AI6,35.48,-119.35,291,USA,United States of America
AI6O,39.03,-94.22,291,USA,United States of America
AI7,41.3,-116.6,291,USA,United States of America
AI8,41.35,-83.23,291,USA,United States of America
AI8L,29.2,-96.27,291,USA,United States of America
AI8O,35.82,-80.27,291,USA,United States of America
AI8Z,37.35,-108.58,291,USA,United States of America
AI9,41.55,-87.97,291,USA,United States of America
AI9K,38.43,-90.2,291,USA,United States of America
AJ,37.6,-91.87,291,USA,United States of America
AJ0,41.12,-96.57,291,USA,United States of America
AJ1,42.38,-71.65,291,USA,United States of America
AJ2,41.15,-74.53,291,USA,United States of America
AJ3,39.95,-76.85,291,USA,United States of America
AJ4,33.12,-82.2,291,USA,United States of America
AJ4A,37.75,-84.3,291,USA,United States of America
AJ4F,29.52,-95.03,291,USA,United States of America
AJ5,31.85,-96.3,291,USA,United States of America
AJ6,35.48,-119.35,291,USA,United States of America
AJ6T,36.58,-87.42,291,USA,United States of America
AJ7,41.3,-116.6,291,USA,United States of America
AJ8,41.35,-83.23,291,USA,United States of America
AJ9,41.55,-87.97,291,USA,United States of America
AK,37.6,-91.87,291,USA,United States of America
AK0,41.12,-96.57,291,USA,United States of America
AK1,42.38,-71.65,291,USA,United States of America
AK2,41.15,-74.53,291,USA,United States of America
AK3,39.95,-76.85,291,USA,United States of America
AK4,33.12,-82.2,291,USA,United States of America
AK4R,35.22,-87.03,291,USA,United States of America
AK4Z,35.88,-84.17,291,USA,United States of America
AK5,31.85,-96.3,291,USA,United States of America
AK6,35.48,-119.35,291,USA,United States of America
AK7,41.3,-116.6,291,USA,United States of America
AK8,41.35,-83.23,291,USA,United States of America
AK9,41.55,-87.97,291,USA,United States of America
AK9B,31.67,-106.13,291,USA,United States of America
AK9D,46.38,-124.05,291,USA,United States of America
AL,61.4,-148.87,6,USA,Alaska
AL4U,35.28,-79.43,291,USA,United States of America
AL5M,29.97,-98.22,291,USA,United States of America
AL5P,32.75,-97.95,291,USA,United States of America
